,year,type,country,activity,age,species,month,fatal,gender
1610,0,Unprovoked,seychelles,Swimming from capsized pirogue,,Tiger shark,,Y,M
1611,0,Unprovoked,iraq,Fishing from a small boat & put his hand in the water while holding a dead fish,25,,,N,M
1612,0,Unprovoked,iraq,Swimming naked near a date palm where many dates fell into the water,6,Bull shark,,N,M
1613,0,Unprovoked,iraq,Swimming in section of river used for washing clothes & cooking utensils,16,Bull shark,,N,M
1614,0,Unprovoked,bahamas,,,"White shark, 7' to 8'",,N,M
1615,0,Unprovoked,usa,,,"White shark, 1,900-lb ",Jun,N,F
1616,0,Unprovoked,bermuda,Spearfishing ,,,Apr,N,M
1617,0,Unprovoked,fiji,Swimming with fish attached to  belt,,,,N,F
1618,0,Unprovoked,madagascar,Bathing,,,,Y,M
1619,0,Unprovoked,usa,Standing,,,,N,M
1620,0,Provoked,bahamas,Testing movie camera in full diving dress,,"Nurse shark, 2.1 m [7']",,N,M
1621,0,Unprovoked,indonesia,Swimming near anchored ship,,,,Y,M
1622,0,Unprovoked,india,,,,,Y,M
1623,0,Unprovoked,nicaragua,Lashing logs together when he fell into the water,,"Bull shark caught, leg recovered & buried beside the man's body",,Y,M
1624,0,Provoked,cuba,"Shark fishing, knocked overboard",50,,,Y,M
1625,0,Unprovoked,marshall islands,Swimming,,,,N,M
1626,0,Unprovoked,kiribati,Diving,,,,N,M
1627,0,Unprovoked,north pacific ocean,"Fishing, wading with string of fish",,,Mar,N,M
1628,0,Unprovoked,kiribati,,,,,Y,M
1629,0,Sea Disaster,,A group of survivors on a raft for 17-days,,1.2 m [4'] shark,,Y,
1630,0,Unprovoked,solomon islands,Floating on his back,,,,N,M
1631,0,Unprovoked,australia,Free diving,,,,N,M
1632,0,Unprovoked,iran,Fishing in ankle-deep water,,,,Y,M
1633,0,Unprovoked,iran,,,,,Y,M
1634,0,Unprovoked,iran,"Standing, washing rear wheels of his ambulance in ankle-deep water",,,,Y,M
1635,0,Unprovoked,iraq,Swimming,13 or 14,Bull shark,,Y,M
1636,0,Unprovoked,saudi arabia,Diving,,"""a black-tipped shark""",,Y,M
1637,0,Unprovoked,saudi arabia,Diving,,6' shark,,N,M
1638,0,Unprovoked,saudi arabia,Diving,,,,N,M
1639,0,Sea Disaster,pacific ocean,,,,,Y,M
1640,0,Provoked,burma,Carrying a supposedly dead shark by its mouth,,,,N,M
1641,0,Sea Disaster,papua new guinea,Spent 8 days in dinghy,,,,N,M
1642,0,Sea Disaster,papua new guinea,"Aircraft ditched in the sea, swimming ashore",,,,N,M
1643,0,Unprovoked,burma,Bathing,,,,Y,M
1644,0,Boat,italy,Wooden fishing boat,,White shark,,N,M
1645,0,Unprovoked,greece,Sponge diving,,,,N,M
1646,0,Unprovoked,belize,Standing,16,12' tiger shark,,Y,M
1647,0,Unprovoked,australia,,,,,,M
1648,0,Unprovoked,reunion,Swimming,,,,Y,
1649,0,Unprovoked,south africa,Wading,,,,N,F
1651,0,Unprovoked,south africa,Swimming in pool formed by construction of a wharf,,,,Y,M
1652,0,Unprovoked,australia,,,,,Y,M
1653,0,Unprovoked,usa,Fishing,,,,N,M
1654,0,Unprovoked,vietnam,Swimming around anchored ship,,,,N,M
1655,0,Unprovoked,south africa,Crew swimming alongside their anchored ship,,,,Y,M
1656,0,Unprovoked,south africa,4 men were bathing,,,,Y,M
1657,0,Unprovoked,fiji,Wreck of  large double sailing canoe,,,,Y,
1658,0,Unprovoked,usa,Swimming,,,Jul,N,M
1659,0,Unprovoked,south africa,Fishing,,,Jul,Y,M
1660,0,Unprovoked,south africa,Wading,,,Jul,Y,M
1661,0,Unprovoked,asia?,Swimming,,,,N,M
1662,0,Unprovoked,usa,,,,,N,F
1663,0,Unprovoked,australia,Fishing,,Blue pointer,,Y,M
1665,0,Unprovoked,australia,Fishing,,Blue pointers,,Y,M
1666,0,Unprovoked,australia,Swimming,,Said to involve a grey nurse shark that leapt out of the water and  seized the boy but species identification is questionable,,Y,M
1667,0,Unprovoked,australia,Diving,,,,Y,M
1668,0,Unprovoked,australia,Pearl diving,,,,Y,M
1669,0,Unprovoked,usa,Swimming,,,,Y,M
1670,0,Unprovoked,panama,,,,,Y,M
1671,0,Unprovoked,ceylon (sri lanka),Swimming,15,,,Y,M
